/Users/krsc0813/CLionProjects/gwas_local/gwas_files/GCST90179150_buildGRCh37.tsv
block_idx,col_idx,column_size
180,6,169165
180,7,115620
180,8,162994
180,9,163459
181,0,75014
181,1,15
181,2,64293
181,3,4410
181,4,4470
181,5,45346
181,6,168563
181,7,116939
181,8,162529
181,9,165553
182,0,75574
182,1,15
182,2,62357
182,3,4430
182,4,4465
182,5,45126
182,6,169320
182,7,109991
182,8,163210
182,9,163278
183,0,73485
183,1,21
183,2,60593
183,3,4456
183,4,4455
183,5,45514
183,6,168969
183,7,114011
183,8,162885
183,9,162947
184,0,73485
184,1,16
184,2,59511
184,3,4420
184,4,4423
184,5,45749
184,6,169247
184,7,116403
184,8,163129
184,9,162599
185,0,73991
185,1,16
185,2,60976
185,3,4426
185,4,4410
185,5,45840
185,6,169304
185,7,116653
185,8,163422
185,9,162939
186,0,73806
186,1,16
186,2,61259
186,3,4422
186,4,4434
186,5,44322
186,6,168628
186,7,110435
186,8,162730
186,9,164375
187,0,72492
187,1,16
187,2,61109
187,3,4460
187,4,4443
187,5,45024
187,6,169032
187,7,113828
187,8,163072
187,9,163765
188,0,74499
188,1,16
188,2,61045
188,3,4419
188,4,4402
188,5,43290
188,6,168448
188,7,110699
188,8,162682
188,9,161388
189,0,71648
189,1,16
189,2,61565
189,3,4438
189,4,4451
189,5,44567
189,6,168618
189,7,115443
189,8,162810
189,9,163049
190,0,72462
190,1,16
190,2,61246
190,3,4433
190,4,4397
190,5,43623
190,6,168051
190,7,110342
190,8,162290
190,9,164029
191,0,73421
191,1,16
191,2,60756
191,3,4447
191,4,4454
191,5,44864
191,6,168926
191,7,112341
191,8,162910
191,9,162595
192,0,74318
192,1,16
192,2,61720
192,3,4438
192,4,4416
192,5,44134
192,6,168451
192,7,109265
192,8,162782
192,9,163924
193,0,74159
193,1,16
193,2,61489
193,3,4401
193,4,4443
193,5,44410
193,6,168859
193,7,116285
193,8,162805
193,9,163686
194,0,74859
194,1,16
194,2,62422
194,3,4432
194,4,4451
194,5,44591
194,6,169166
194,7,110719
194,8,163247
194,9,164016
195,0,73557
195,1,16
195,2,64016
195,3,4442
195,4,4426
195,5,44701
195,6,169126
195,7,112931
195,8,162637
195,9,165134
196,0,73323
196,1,16
196,2,63936
196,3,4432
196,4,4422
196,5,45046
196,6,168670
196,7,117030
196,8,162767
196,9,163509
197,0,72692
197,1,16
197,2,62694
197,3,4460
197,4,4425
